LocationDimKey,Country,Latitude,Longitude,Region
5005,Switzerland,47.2946,7.9041,Central Europe
5006,Czech Republic,49.8013,15.7059,Central Europe
5007,Austria,47.8571,14.7124,Central Europe
5008,Italy,41.6207,12.656,Southern Europe
5009,United Kingdom,55.3701,-2.969,Western Europe
5010,Germany,50.883,10.3097,Central Europe
5011,Germany,50.9121,10.406,Central Europe
5012,Denmark,56.1405,9.6503,Northern Europe
5013,Denmark,56.5784,9.717,Northern Europe
5014,Sweden,60.3035,18.555,Northern Europe
5015,United Kingdom,55.0062,-3.4855,Western Europe
5016,Norway,60.3148,8.9659,Northern Europe
5017,Germany,51.5485,10.4645,Central Europe
5018,Sweden,59.954,18.3934,Northern Europe
5019,Germany,51.2979,10.525,Central Europe
5020,Portugal,39.0957,-7.752,Southern Europe
5021,Belgium,50.8432,4.1004,Western Europe
5022,Poland,52.2833,18.8147,Central Europe
5023,Norway,60.9687,8.1013,Northern Europe
5024,Germany,50.7408,10.1379,Central Europe
5025,Spain,40.0814,-3.2612,Southern Europe
5026,Poland,51.9779,18.974,Central Europe
5027,Austria,47.2336,14.7979,Central Europe
5028,Netherlands,51.799,5.4739,Western Europe
5029,Spain,40.6239,-3.5852,Southern Europe
5030,Switzerland,47.1134,8.3125,Central Europe
5031,Switzerland,47.1733,8.7111,Central Europe
5032,France,46.5005,2.6346,Western Europe
5033,United Kingdom,55.8542,-3.1372,Western Europe
5034,Portugal,38.9892,-8.0616,Southern Europe
5035,Netherlands,51.9446,5.5817,Western Europe
5036,Italy,41.5556,12.0911,Southern Europe
5037,Austria,47.6656,14.3045,Central Europe
5038,Sweden,59.9781,18.427,Northern Europe
5039,Norway,60.213,8.7042,Northern Europe
5040,United Kingdom,55.5265,-3.8365,Western Europe
5041,Poland,51.5379,18.7298,Central Europe
5042,Belgium,50.2403,4.11,Western Europe
5043,Belgium,50.9697,4.6095,Western Europe
5044,Norway,60.6862,8.6116,Northern Europe
5045,Netherlands,51.7993,5.7902,Western Europe
5046,Netherlands,52.4796,4.858,Western Europe
5047,Austria,47.7901,14.9415,Central Europe
5048,Denmark,56.7483,9.732,Northern Europe
5049,Denmark,56.1682,9.6468,Northern Europe
5050,Netherlands,51.9282,4.8848,Western Europe
5051,Denmark,56.748,9.6949,Northern Europe
5052,United Kingdom,55.5903,-3.2646,Western Europe
5053,Czech Republic,49.6311,15.0319,Central Europe
5054,Italy,41.593,13.0531,Southern Europe
5055,Czech Republic,49.8298,15.8847,Central Europe
5056,France,46.3856,2.6404,Western Europe
5057,Czech Republic,49.3213,15.1241,Central Europe
5058,Switzerland,46.5659,8.3126,Central Europe
5059,Denmark,55.9158,9.8925,Northern Europe
5060,Italy,41.4244,12.9627,Southern Europe
5061,Spain,39.9914,-3.4551,Southern Europe
5062,Belgium,50.8889,4.2042,Western Europe
5063,Italy,42.0985,12.0789,Southern Europe
5064,Switzerland,46.5736,8.046,Central Europe
5065,Austria,47.4931,14.5241,Central Europe
5066,Belgium,50.5988,4.1852,Western Europe
5067,Switzerland,46.8345,8.3457,Central Europe
5068,Germany,51.036,10.8484,Central Europe
5069,Poland,52.352,19.2053,Central Europe
5070,Italy,41.7084,12.8066,Southern Europe
5071,Italy,41.7282,12.6291,Southern Europe
5072,United Kingdom,55.6741,-3.1664,Western Europe
5073,Portugal,39.3443,-8.4374,Southern Europe
5074,Belgium,50.6963,4.8124,Western Europe
5075,France,46.4053,2.2884,Western Europe
5076,Poland,52.3317,19.2588,Central Europe
5077,Denmark,56.1271,9.7126,Northern Europe
5078,Switzerland,46.6811,8.1721,Central Europe
5079,Belgium,50.3803,4.3599,Western Europe
5080,Spain,40.6952,-3.2948,Southern Europe
5081,Italy,42.2542,12.3526,Southern Europe
5082,United Kingdom,54.9231,-3.3574,Western Europe
5083,Norway,60.5118,8.4771,Northern Europe
5084,Italy,41.5857,12.7707,Southern Europe
5085,France,46.0603,2.2561,Western Europe
5086,Portugal,39.7192,-8.147,Southern Europe
5087,Belgium,50.3717,4.9632,Western Europe
5088,Netherlands,51.8447,4.9088,Western Europe
5089,Italy,41.4162,12.915,Southern Europe
5090,Sweden,59.8461,18.8236,Northern Europe
5091,Denmark,56.2077,9.5028,Northern Europe
5092,Czech Republic,49.7369,15.5219,Central Europe
5093,Sweden,60.088,18.379,Northern Europe
5094,Spain,40.3966,-3.4736,Southern Europe
5095,Spain,40.2555,-3.4645,Southern Europe
5096,Netherlands,51.898,5.4055,Western Europe
5097,Italy,41.8804,12.367,Southern Europe
5098,Belgium,50.8437,4.0247,Western Europe
5099,Germany,50.7769,10.446,Central Europe
5100,Sweden,60.2741,18.7615,Northern Europe
5101,Netherlands,52.1885,5.4641,Western Europe
5102,Netherlands,51.693,5.3468,Western Europe
5103,Austria,47.8502,14.9042,Central Europe
5104,France,45.8932,2.556,Western Europe
5105,Norway,60.7745,8.2994,Northern Europe
5106,Denmark,56.1143,9.3599,Northern Europe
5107,Belgium,50.1747,4.546,Western Europe
5108,Switzerland,47.2638,8.6668,Central Europe
5109,Spain,40.4316,-3.3899,Southern Europe
5110,Denmark,56.5712,9.5504,Northern Europe
5111,Sweden,59.7649,18.6829,Northern Europe
5112,Italy,41.7079,12.1136,Southern Europe
5113,Sweden,60.0985,18.7112,Northern Europe
5114,United Kingdom,55.7081,-3.207,Western Europe
5115,Norway,60.7437,8.8826,Northern Europe
5116,Portugal,39.3669,-8.1419,Southern Europe
5117,Sweden,60.46,18.7076,Northern Europe
5118,Sweden,59.999,18.7483,Northern Europe
5119,Poland,51.881,18.8037,Central Europe
5120,Belgium,50.1317,4.5392,Western Europe
5121,Belgium,50.9513,4.217,Western Europe
5122,Spain,40.866,-3.2531,Southern Europe
5123,United Kingdom,55.637,-3.523,Western Europe
5124,Portugal,39.5103,-8.6797,Southern Europe
5125,United Kingdom,54.8979,-3.1053,Western Europe
5126,United Kingdom,55.6063,-3.198,Western Europe
5127,France,46.2389,2.4297,Western Europe
5128,Czech Republic,49.8011,15.6807,Central Europe
5129,Spain,40.4463,-3.4715,Southern Europe
5130,Switzerland,46.3836,7.9822,Central Europe
5131,Austria,47.0445,15.0294,Central Europe
5132,Spain,40.9172,-4.0911,Southern Europe
5133,Switzerland,47.2791,8.083,Central Europe
5134,Belgium,50.6698,4.9667,Western Europe
5135,Belgium,50.6656,4.5558,Western Europe
5136,Sweden,59.872,18.7337,Northern Europe
5137,Spain,40.0339,-4.1484,Southern Europe
5138,Switzerland,46.4991,7.978,Central Europe
5139,Portugal,39.6686,-8.4748,Southern Europe
5140,Switzerland,46.3917,8.5239,Central Europe
5141,Belgium,50.4373,4.4176,Western Europe
5142,Netherlands,51.9286,5.2471,Western Europe
5143,Belgium,50.0566,4.9258,Western Europe
5144,Spain,40.8509,-3.5133,Southern Europe
5145,Norway,60.3559,8.0605,Northern Europe
5146,Denmark,56.3792,9.6168,Northern Europe
5147,Netherlands,51.7237,5.2942,Western Europe
5148,Denmark,56.5311,9.8916,Northern Europe
5149,Spain,40.3771,-4.1807,Southern Europe
5150,Sweden,59.9602,18.6913,Northern Europe
5151,Spain,40.0006,-3.6107,Southern Europe
5152,Czech Republic,49.5804,15.197,Central Europe
5153,United Kingdom,55.5784,-3.4554,Western Europe
5154,Switzerland,46.6195,8.5507,Central Europe
5155,Norway,60.2113,8.18,Northern Europe
5156,Germany,51.3636,10.1054,Central Europe
5157,Sweden,60.3539,18.9966,Northern Europe
5158,Portugal,39.3326,-8.4786,Southern Europe
5159,Denmark,55.9722,9.1388,Northern Europe
5160,Sweden,60.4005,18.8465,Northern Europe
5161,France,45.8569,2.0298,Western Europe
5162,Norway,60.787,8.2766,Northern Europe
5163,Germany,51.1757,10.8175,Central Europe
5164,Spain,40.8862,-3.255,Southern Europe
5165,France,45.7761,2.7052,Western Europe
5166,Netherlands,52.2959,5.5428,Western Europe
5167,Switzerland,47.1835,8.0567,Central Europe
5168,Poland,52.3317,18.8814,Central Europe
5169,Austria,47.2262,14.1756,Central Europe
5170,Norway,60.1412,8.9313,Northern Europe
5171,Germany,50.9313,10.8716,Central Europe
5172,United Kingdom,55.6759,-3.6477,Western Europe
5173,Denmark,55.7886,9.5082,Northern Europe
5174,Italy,42.0434,12.3313,Southern Europe
5175,Austria,47.4427,14.1917,Central Europe
5176,Norway,60.3053,8.4497,Northern Europe
5177,Netherlands,51.8555,5.7257,Western Europe
5178,Germany,50.8388,10.1084,Central Europe
5179,Norway,60.8712,8.4909,Northern Europe
5180,Germany,50.9679,10.4559,Central Europe
5181,Sweden,60.6163,18.4537,Northern Europe
5182,France,46.0439,1.8994,Western Europe
5183,Belgium,50.0613,4.1091,Western Europe
5184,Austria,47.4269,14.0803,Central Europe
5185,Sweden,60.2536,18.7948,Northern Europe
5186,Denmark,55.9612,9.4457,Northern Europe
5187,Czech Republic,49.5459,15.8549,Central Europe
5188,Spain,40.9079,-3.9468,Southern Europe
5189,Belgium,50.1331,4.4796,Western Europe
5190,United Kingdom,55.4757,-3.5434,Western Europe
5191,Italy,41.8882,12.762,Southern Europe
5192,Germany,50.848,10.0612,Central Europe
5193,Spain,40.3281,-3.3573,Southern Europe
5194,Poland,52.0103,19.0991,Central Europe
5195,Belgium,50.6744,4.1867,Western Europe
5196,Switzerland,46.9566,8.2338,Central Europe
5197,United Kingdom,54.9085,-3.5899,Western Europe
5198,Poland,51.6568,19.1627,Central Europe
5199,Spain,40.1195,-4.2432,Southern Europe
5200,Belgium,50.1005,4.7106,Western Europe
5201,Norway,60.4855,8.1765,Northern Europe
5202,Italy,41.4491,12.1552,Southern Europe
5203,Belgium,50.3157,4.6866,Western Europe
5204,France,45.7473,2.1729,Western Europe
5205,Poland,51.5671,19.2655,Central Europe
5206,Spain,40.1942,-4.1665,Southern Europe
5207,Denmark,56.0679,9.5961,Northern Europe
5208,Spain,40.0749,-3.8221,Southern Europe
5209,Italy,41.9869,12.8707,Southern Europe
5210,Italy,41.8653,12.9724,Southern Europe
5211,Germany,51.5242,10.156,Central Europe
5212,Spain,40.9249,-3.4705,Southern Europe
5213,Portugal,39.6072,-8.0623,Southern Europe
5214,Switzerland,46.8973,8.2855,Central Europe
5215,Spain,40.0922,-4.2178,Southern Europe
5216,Austria,47.1485,14.7749,Central Europe
5217,Portugal,39.6628,-8.2818,Southern Europe
5218,Portugal,39.0705,-8.3942,Southern Europe
5219,Sweden,59.6749,18.4408,Northern Europe
5220,Spain,40.9087,-4.0517,Southern Europe
5221,Italy,42.0074,12.2467,Southern Europe
5222,Austria,47.9968,14.8715,Central Europe
5223,Norway,60.0516,8.7947,Northern Europe
5224,Netherlands,51.842,4.824,Western Europe
5225,Portugal,39.5575,-8.1538,Southern Europe
5226,Portugal,39.2306,-8.6429,Southern Europe
5227,Czech Republic,49.5461,15.1824,Central Europe
5228,Netherlands,52.0014,5.2254,Western Europe
5229,France,46.1884,2.0223,Western Europe
5230,Netherlands,52.105,5.0571,Western Europe
5231,France,46.2145,2.7125,Western Europe
5232,Austria,47.2389,14.3469,Central Europe
5233,Germany,51.5044,10.5584,Central Europe
5234,Denmark,55.9475,9.2768,Northern Europe
5235,Italy,41.4912,12.9688,Southern Europe
5236,Poland,52.0079,19.0331,Central Europe
5237,Spain,40.1159,-3.7338,Southern Europe
5238,Netherlands,52.3918,5.6094,Western Europe
5239,Austria,47.8323,14.6057,Central Europe
5240,Netherlands,52.4987,5.6711,Western Europe
5241,Denmark,55.7685,9.0025,Northern Europe
5242,Denmark,56.6449,9.3322,Northern Europe
5243,Spain,40.2815,-3.2532,Southern Europe
5244,France,46.1286,2.6157,Western Europe
5245,Austria,47.0634,14.4558,Central Europe
5246,Spain,40.4013,-3.6533,Southern Europe
5247,United Kingdom,55.5892,-3.0705,Western Europe
5248,Spain,40.8304,-3.8841,Southern Europe
5249,France,46.6224,1.7923,Western Europe
5250,Austria,47.2086,14.1768,Central Europe
5251,Germany,50.8564,10.2193,Central Europe
5252,Poland,52.2166,19.0645,Central Europe
5253,Sweden,59.7185,19.067,Northern Europe
5254,Norway,60.4924,8.5237,Northern Europe
5255,France,46.373,2.3784,Western Europe
5256,Germany,51.0237,9.9818,Central Europe
5257,Italy,41.5456,12.2794,Southern Europe
5258,Poland,51.6382,19.5751,Central Europe
5259,Czech Republic,49.4303,15.4839,Central Europe
5260,Spain,40.1778,-3.4901,Southern Europe
5261,Czech Republic,49.7531,15.384,Central Europe
5262,Sweden,60.3193,18.8241,Northern Europe
5263,Italy,41.8651,12.2008,Southern Europe
5264,Switzerland,46.8276,7.8705,Central Europe
5265,Portugal,39.7791,-8.4255,Southern Europe
5266,Netherlands,52.0913,5.2401,Western Europe
5267,Switzerland,47.1544,8.4323,Central Europe
5268,France,46.239,2.3457,Western Europe
5269,Germany,50.9245,10.6588,Central Europe
5270,Poland,52.2692,18.8228,Central Europe
5271,Norway,60.4599,8.7356,Northern Europe
5272,Norway,60.663,8.6481,Northern Europe
5273,Germany,51.2435,10.8872,Central Europe
5274,Norway,60.498,8.845,Northern Europe
5275,Germany,51.0655,10.0608,Central Europe
5276,Austria,48.0075,14.9891,Central Europe
5277,Czech Republic,49.9273,15.1453,Central Europe
5278,Austria,47.1313,14.8813,Central Europe
5279,Switzerland,46.9934,8.3469,Central Europe
5280,Poland,51.776,19.2384,Central Europe
5281,Sweden,60.0569,18.4323,Northern Europe
5282,Netherlands,51.6872,5.0871,Western Europe
5283,Czech Republic,49.8715,15.4856,Central Europe
5284,Denmark,55.8554,9.5359,Northern Europe
5285,United Kingdom,55.2888,-3.8116,Western Europe
5286,Spain,40.1097,-4.0877,Southern Europe
5287,Sweden,60.0356,18.1505,Northern Europe
5288,Czech Republic,49.9821,15.4404,Central Europe
5289,Poland,51.7999,18.8395,Central Europe
5290,France,46.6537,2.1877,Western Europe
5291,France,45.944,2.6639,Western Europe
5292,Italy,41.4193,12.8081,Southern Europe
5293,Portugal,39.84,-7.8592,Southern Europe
5294,Austria,47.7371,14.1629,Central Europe
5295,Spain,40.4781,-3.5124,Southern Europe
5296,Netherlands,51.8789,5.6083,Western Europe
5297,Belgium,50.9081,4.5543,Western Europe
5298,United Kingdom,55.694,-3.7432,Western Europe
5299,Sweden,60.1778,18.5281,Northern Europe
5300,Italy,42.3349,12.8584,Southern Europe
5301,Portugal,39.4487,-7.748,Southern Europe
5302,Denmark,55.9523,9.0963,Northern Europe
5303,Norway,60.8603,8.704,Northern Europe
5304,United Kingdom,55.7372,-3.9195,Western Europe
5305,Poland,51.917,19.0267,Central Europe
5306,Italy,41.9213,12.3118,Southern Europe
5307,France,46.63,1.925,Western Europe
5308,Italy,41.7387,12.4448,Southern Europe
5309,France,46.0967,1.7811,Western Europe
5310,Poland,51.6909,19.5842,Central Europe
5311,Netherlands,52.3089,4.9123,Western Europe
5312,Austria,47.1535,14.9152,Central Europe
5313,Netherlands,51.9367,5.3278,Western Europe
5314,Norway,60.4991,8.3552,Northern Europe
5315,Netherlands,51.6976,5.185,Western Europe
5316,Germany,50.8532,10.2577,Central Europe
5317,Spain,40.9551,-3.9923,Southern Europe
5318,Italy,41.5968,12.2147,Southern Europe
5319,Netherlands,51.8876,5.7052,Western Europe
5320,Czech Republic,49.8871,15.6757,Central Europe
5321,Switzerland,46.7336,7.8354,Central Europe
5322,France,46.675,1.9372,Western Europe
5323,Norway,60.9459,8.8039,Northern Europe
5324,Austria,47.9645,14.9988,Central Europe
5325,Spain,40.3085,-3.6849,Southern Europe
5326,Germany,50.9863,10.282,Central Europe
5327,United Kingdom,55.3529,-3.7426,Western Europe
5328,Belgium,50.8006,4.0414,Western Europe
5329,Spain,40.915,-3.5963,Southern Europe
5330,Netherlands,52.1954,5.4869,Western Europe
5331,Sweden,59.9556,18.68,Northern Europe
5332,Czech Republic,49.5074,15.2974,Central Europe
5333,Spain,40.1861,-3.4487,Southern Europe
5334,Czech Republic,49.7358,15.8509,Central Europe
5335,Poland,51.5871,19.207,Central Europe
5336,Denmark,55.7778,9.1813,Northern Europe
5337,Sweden,60.209,18.7299,Northern Europe
5338,Norway,60.5797,8.6428,Northern Europe
5339,Norway,60.2085,7.9702,Northern Europe
5340,Italy,41.9147,12.6424,Southern Europe
5341,United Kingdom,55.2875,-3.2691,Western Europe
5342,Austria,47.3232,14.3508,Central Europe
5343,Norway,60.2124,8.0292,Northern Europe
5344,Sweden,60.0903,18.2751,Northern Europe
5345,France,46.3844,2.0008,Western Europe
5346,France,45.7718,2.2729,Western Europe
5347,Norway,60.1887,8.0478,Northern Europe
5348,Spain,40.7555,-4.098,Southern Europe
5349,Czech Republic,49.6054,15.3395,Central Europe
5350,Portugal,39.8049,-8.0858,Southern Europe
5351,Spain,40.6978,-3.4755,Southern Europe
5352,Czech Republic,50.3132,15.813,Central Europe
5353,Czech Republic,49.5337,15.7,Central Europe
5354,Belgium,50.108,4.4267,Western Europe
5355,Netherlands,51.6639,5.6149,Western Europe
5356,Italy,41.6744,12.8811,Southern Europe
5357,Sweden,59.83,18.2019,Northern Europe
5358,Italy,41.763,13.0109,Southern Europe
5359,Switzerland,46.3603,8.5905,Central Europe
5360,Germany,51.4206,10.6114,Central Europe
5361,Netherlands,52.5277,5.7766,Western Europe
5362,Belgium,50.4791,4.0866,Western Europe
5363,Poland,52.0021,19.1364,Central Europe
5364,Czech Republic,49.7156,15.7645,Central Europe
5365,Poland,51.6705,19.044,Central Europe
5366,Italy,42.0594,12.1896,Southern Europe
5367,Switzerland,47.1011,8.1441,Central Europe
5368,Czech Republic,49.5867,15.21,Central Europe
5369,Germany,50.6666,10.4252,Central Europe
5370,United Kingdom,55.1933,-3.723,Western Europe
5371,Denmark,56.6582,9.5227,Northern Europe
5372,Belgium,50.878,4.9123,Western Europe
5373,Sweden,60.3075,18.5339,Northern Europe
5374,Denmark,55.9103,9.524,Northern Europe
5375,Czech Republic,50.2693,15.4515,Central Europe
5376,Denmark,55.9301,9.8694,Northern Europe
5377,France,46.6402,2.4115,Western Europe
5378,Spain,39.9675,-3.6208,Southern Europe
5379,Czech Republic,50.3159,15.7932,Central Europe
5380,Germany,50.8302,10.8823,Central Europe
5381,Portugal,39.4863,-8.6915,Southern Europe
5382,Norway,60.3261,8.5166,Northern Europe
5383,Norway,60.6227,8.0617,Northern Europe
5384,Belgium,50.5101,4.7706,Western Europe
5385,Portugal,39.4823,-8.1399,Southern Europe
5386,Germany,51.1882,10.9481,Central Europe
5387,Austria,47.2709,14.9642,Central Europe
5388,Czech Republic,50.1111,15.1106,Central Europe
5389,Norway,60.3616,8.2781,Northern Europe
5390,Denmark,56.2534,9.2682,Northern Europe
5391,United Kingdom,55.8299,-3.6463,Western Europe
5392,Spain,40.6648,-3.2839,Southern Europe
5393,Sweden,59.9061,18.6203,Northern Europe
5394,United Kingdom,55.4784,-3.0248,Western Europe
5395,Switzerland,46.4503,7.785,Central Europe
5396,Belgium,50.2446,4.6977,Western Europe
5397,Poland,51.7984,19.1634,Central Europe
5398,Germany,51.247,10.9315,Central Europe
5399,Switzerland,46.735,8.3104,Central Europe
5400,Switzerland,46.9162,8.687,Central Europe
5401,Netherlands,52.046,5.4277,Western Europe
5402,United Kingdom,55.1654,-2.9709,Western Europe
5403,Switzerland,47.1683,8.6694,Central Europe
5404,Czech Republic,49.8277,15.7511,Central Europe
5405,United Kingdom,55.0344,-3.8542,Western Europe
5406,Spain,40.2308,-3.5862,Southern Europe
5407,Netherlands,52.2141,5.4183,Western Europe
5408,Sweden,60.221,19.133,Northern Europe
5409,Denmark,56.6,9.3335,Northern Europe
5410,Spain,40.247,-3.6981,Southern Europe
5411,Austria,47.2155,14.2374,Central Europe
5412,Spain,40.6134,-3.8293,Southern Europe
